trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2468,False,"{'a': 0.5, 'e': 0.08473434047500025}",25,3,-2.302232229396189,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2469,False,"{'a': 0.5, 'e': 0.08464960613452525}",25,16,17.922360239148013,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.5, 'e': 0.08456495652839073}",25,8,27.548226159655805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.5, 'e': 0.08448039157186234}",30,24,9.938837362442477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.5, 'e': 0.08439591118029048}",25,14,23.736453568350967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.5, 'e': 0.08431151526911018}",30,13,32.38467171247302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.5, 'e': 0.08422720375384107}",20,12,19.005393257859232,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.5, 'e': 0.08414297655008723}",20,12,16.03738477216414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.5, 'e': 0.08405883357353715}",20,15,9.897891971853722,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.5, 'e': 0.0839747747399636}",20,13,5.355389631320372,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.5, 'e': 0.08389079996522364}",20,10,-23.21829829160799,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2479,False,"{'a': 0.5, 'e': 0.08380690916525842}",20,2,8.233648888408553,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2480,False,"{'a': 0.5, 'e': 0.08372310225609317}",25,13,25.43435751049195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.5, 'e': 0.08363937915383707}",20,4,28.043165486961456,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.5, 'e': 0.08355573977468324}",20,12,11.998851022416366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.5, 'e': 0.08347218403490855}",20,12,14.70598362296925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.5, 'e': 0.08338871185087364}",20,6,26.51931109245358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.5, 'e': 0.08330532313902277}",20,12,15.906951465673274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.5, 'e': 0.08322201781588374}",20,3,25.671682590100787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.5, 'e': 0.08313879579806786}",30,3,29.155210921117018,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
2488,False,"{'a': 0.5, 'e': 0.08305565700226979}",35,10,43.245845681493094,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.5, 'e': 0.08297260134526752}",30,13,29.51303478198647,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.5, 'e': 0.08288962874392225}",20,12,2.531186465662758,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2491,False,"{'a': 0.5, 'e': 0.08280673911517833}",20,1,8.8137128194668,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2492,False,"{'a': 0.5, 'e': 0.08272393237606315}",25,13,26.53346859131151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.5, 'e': 0.0826412084436871}",20,10,17.29231603043195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.5, 'e': 0.08255856723524341}",20,16,6.995092902590519,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.5, 'e': 0.08247600866800817}",25,17,17.392125440507204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.5, 'e': 0.08239353265934016}",25,12,27.385860871863883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.5, 'e': 0.08231113912668081}",30,12,31.80023936878541,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.5, 'e': 0.08222882798755413}",30,21,15.555545577470705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.5, 'e': 0.08214659915956657}",20,14,11.387003388314428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.5, 'e': 0.08206445256040701}",30,18,23.41016681826856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.5, 'e': 0.0819823881078466}",30,3,45.896225023441545,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.5, 'e': 0.08190040571973875}",20,8,21.80846257160115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.5, 'e': 0.08181850531401902}",25,7,34.08561541465604,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.5, 'e': 0.081736686808705}",25,11,28.019829125446336,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.5, 'e': 0.08165495012189629}",25,9,29.883177657260067,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.5, 'e': 0.08157329517177439}",25,13,22.999201684408902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.5, 'e': 0.08149172187660263}",20,8,21.64611076413849,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.5, 'e': 0.08141023015472602}",35,15,29.18435014243216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2509,False,"{'a': 0.5, 'e': 0.08132881992457129}",20,16,7.408418384697669,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.5, 'e': 0.08124749110464673}",25,14,19.549702938361467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.5, 'e': 0.08116624361354208}",20,10,6.6874952806353,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2512,False,"{'a': 0.5, 'e': 0.08108507736992854}",25,11,27.500869018346208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2513,False,"{'a': 0.5, 'e': 0.0810039922925586}",20,12,3.6656062809877206,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2514,False,"{'a': 0.5, 'e': 0.08092298830026605}",25,14,8.850251000150315,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2515,False,"{'a': 0.5, 'e': 0.08084206531196578}",25,15,21.223511173816952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.5, 'e': 0.08076122324665382}",30,12,30.185458749161775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.5, 'e': 0.08068046202340716}",20,7,15.960421617297959,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2518,False,"{'a': 0.5, 'e': 0.08059978156138375}",30,14,25.950556236008666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.5, 'e': 0.08051918177982237}",25,7,31.989439335421963,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.5, 'e': 0.08043866259804254}",25,8,-9.288756256645165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2521,False,"{'a': 0.5, 'e': 0.0803582239354445}",30,22,-3.791670619580355,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2522,False,"{'a': 0.5, 'e': 0.08027786571150906}",20,12,11.903304907829114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.5, 'e': 0.08019758784579754}",20,9,-0.726710371206891,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2524,False,"{'a': 0.5, 'e': 0.08011739025795175}",20,12,1.2925006551319482,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2525,False,"{'a': 0.5, 'e': 0.0800372728676938}",20,8,22.00205581388041,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.5, 'e': 0.0799572355948261}",25,13,2.52088154576867,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2527,False,"{'a': 0.5, 'e': 0.07987727835923128}",20,16,8.012671561087837,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.5, 'e': 0.07979740108087205}",25,13,-1.2635979952263483,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2529,False,"{'a': 0.5, 'e': 0.07971760367979118}",20,9,18.384217273266145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2530,False,"{'a': 0.5, 'e': 0.07963788607611139}",20,16,8.602412558011082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2531,False,"{'a': 0.5, 'e': 0.07955824819003528}",25,14,18.408018995746374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.5, 'e': 0.07947868994184523}",25,18,16.634327385760443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.5, 'e': 0.0793992112519034}",20,7,27.5941683820792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.5, 'e': 0.07931981204065149}",25,12,24.734896726982946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.5, 'e': 0.07924049222861083}",25,15,15.36155430191802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.5, 'e': 0.07916125173638222}",25,13,26.27419000192804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.5, 'e': 0.07908209048464585}",20,11,8.49036107742786,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2538,False,"{'a': 0.5, 'e': 0.0790030083941612}",20,14,12.003099250909962,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2539,False,"{'a': 0.5, 'e': 0.07892400538576703}",30,10,32.44496549253975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.5, 'e': 0.07884508138038127}",25,17,13.573863881300484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.5, 'e': 0.07876623629900088}",25,15,9.698953027818055,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2542,False,"{'a': 0.5, 'e': 0.0786874700627019}",20,12,14.538040236109667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.5, 'e': 0.07860878259263919}",25,11,23.09679004615792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.5, 'e': 0.07853017381004655}",30,16,25.44370611618506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.5, 'e': 0.0784516436362365}",25,8,16.757502781147107,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2546,False,"{'a': 0.5, 'e': 0.07837319199260026}",20,11,15.481535688027856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.5, 'e': 0.07829481880060767}",25,16,18.206488636926174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.5, 'e': 0.07821652398180706}",20,6,0.45221339835253094,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2549,False,"{'a': 0.5, 'e': 0.07813830745782525}",20,0,30.193769870351648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2550,False,"{'a': 0.5, 'e': 0.07806016915036743}",20,13,12.97230563921131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.5, 'e': 0.07798210898121706}",25,17,-30.144556154001204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2552,False,"{'a': 0.5, 'e': 0.07790412687223584}",25,11,16.1476045555875,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2553,False,"{'a': 0.5, 'e': 0.0778262227453636}",25,8,3.2299933377776657,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2554,False,"{'a': 0.5, 'e': 0.07774839652261824}",25,13,16.31731572858364,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.5, 'e': 0.07767064812609561}",20,4,16.036395878086868,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2556,False,"{'a': 0.5, 'e': 0.07759297747796952}",20,3,30.48937914119355,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.5, 'e': 0.07751538450049156}",35,23,19.645486573619717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.5, 'e': 0.07743786911599107}",20,10,15.96262326165362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.5, 'e': 0.07736043124687507}",30,11,17.91658036324461,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
2560,False,"{'a': 0.5, 'e': 0.0772830708156282}",25,17,4.478919288148905,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2561,False,"{'a': 0.5, 'e': 0.07720578774481257}",20,6,23.007766090488985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.5, 'e': 0.07712858195706776}",20,12,1.8935022212203891,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2563,False,"{'a': 0.5, 'e': 0.07705145337511068}",25,5,32.63132670048942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.5, 'e': 0.07697440192173557}",20,10,19.011235057549243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.5, 'e': 0.07689742751981385}",30,24,10.044553130862075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.5, 'e': 0.07682053009229403}",20,6,29.14408580990909,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.5, 'e': 0.07674370956220174}",35,17,34.59530049612434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.5, 'e': 0.07666696585263953}",20,3,28.67937334178638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.5, 'e': 0.0765902988867869}",25,18,12.30716586556471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.5, 'e': 0.0765137085879001}",35,21,22.89908034801343,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.5, 'e': 0.0764371948793122}",25,8,20.842398257459152,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2572,False,"{'a': 0.5, 'e': 0.0763607576844329}",25,8,7.3656958168367135,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2573,False,"{'a': 0.5, 'e': 0.07628439692674846}",25,11,20.08234564614053,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.5, 'e': 0.07620811252982171}",25,7,21.901697407540418,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2575,False,"{'a': 0.5, 'e': 0.0761319044172919}",25,8,34.29415727718437,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.5, 'e': 0.0760557725128746}",25,20,10.941511781792268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.5, 'e': 0.07597971674036172}",25,19,10.511227968633566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.5, 'e': 0.07590373702362137}",20,9,19.180486322289113,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.5, 'e': 0.07582783328659774}",20,10,19.112957828177173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.5, 'e': 0.07575200545331114}",25,13,25.438403214847323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.5, 'e': 0.07567625344785783}",30,15,28.67490950174106,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.5, 'e': 0.07560057719440998}",35,13,43.93894045968271,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.5, 'e': 0.07552497661721556}",20,11,11.737082121960297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.5, 'e': 0.07544945164059835}",20,13,-6.068499914564402,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
2585,False,"{'a': 0.5, 'e': 0.07537400218895775}",30,16,16.973519471079307,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.5, 'e': 0.07529862818676879}",25,12,9.436525962384584,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2587,False,"{'a': 0.5, 'e': 0.07522332955858202}",20,10,20.299013767660732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.5, 'e': 0.07514810622902345}",20,9,-0.11756716616618634,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2589,False,"{'a': 0.5, 'e': 0.07507295812279442}",20,13,12.907375143063284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.5, 'e': 0.07499788516467162}",30,21,20.46763685796724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.5, 'e': 0.07492288727950695}",25,13,20.680095768145026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.5, 'e': 0.07484796439222745}",20,13,2.831175060603652,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2593,False,"{'a': 0.5, 'e': 0.07477311642783521}",25,20,9.597676217751495,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.5, 'e': 0.07469834331140739}",25,13,21.360896256519258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.5, 'e': 0.07462364496809597}",20,10,18.57844881750474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.5, 'e': 0.07454902132312788}",25,13,23.761432881885828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.5, 'e': 0.07447447230180475}",20,16,8.976092911472207,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.5, 'e': 0.07439999782950295}",20,9,9.27833977667215,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2599,False,"{'a': 0.5, 'e': 0.07432559783167345}",20,9,19.623725434893366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.5, 'e': 0.07425127223384177}",25,15,17.85038992816187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.5, 'e': 0.07417702096160793}",30,18,21.710480008677578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.5, 'e': 0.07410284394064631}",25,14,19.19108006486489,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.5, 'e': 0.07402874109670567}",30,19,14.331709735894012,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.5, 'e': 0.07395471235560896}",20,0,-13.069093622522544,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2605,False,"{'a': 0.5, 'e': 0.07388075764325336}",20,14,14.518163191539877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.5, 'e': 0.0738068768856101}",20,13,1.5778618946863112,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2607,False,"{'a': 0.5, 'e': 0.07373307000872449}",30,17,12.967479114521117,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2608,False,"{'a': 0.5, 'e': 0.07365933693871576}",30,7,-23.089333463396763,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
2609,False,"{'a': 0.5, 'e': 0.07358567760177705}",25,5,32.88045604692589,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.5, 'e': 0.07351209192417528}",20,5,5.997308227229962,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2611,False,"{'a': 0.5, 'e': 0.0734385798322511}",20,8,24.048970024320955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.5, 'e': 0.07336514125241884}",20,13,14.669556985717525,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.5, 'e': 0.07329177611116643}",25,16,19.183320183525566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.5, 'e': 0.07321848433505526}",25,17,16.910760465522035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.5, 'e': 0.0731452658507202}",20,8,23.406399907243518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.5, 'e': 0.07307212058486949}",30,12,-12.834160567673807,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2617,False,"{'a': 0.5, 'e': 0.07299904846428462}",25,20,8.722985043182923,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.5, 'e': 0.07292604941582033}",25,13,11.476718418282458,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2619,False,"{'a': 0.5, 'e': 0.07285312336640451}",30,18,24.153489565999998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.5, 'e': 0.07278027024303811}",20,6,25.78349356282115,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.5, 'e': 0.07270748997279507}",20,10,7.7792940750235795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2622,False,"{'a': 0.5, 'e': 0.07263478248282228}",25,11,21.24297611983594,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.5, 'e': 0.07256214770033946}",20,10,17.44462594859055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.5, 'e': 0.07248958555263911}",20,14,11.328587538460878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.5, 'e': 0.07241709596708648}",20,0,16.023376445806658,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2626,False,"{'a': 0.5, 'e': 0.0723446788711194}",20,10,19.488894160808762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2627,False,"{'a': 0.5, 'e': 0.07227233419224827}",25,12,17.16275342744937,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.5, 'e': 0.07220006185805602}",20,14,13.47855606009774,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.5, 'e': 0.07212786179619797}",25,14,-17.669310205093474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2630,False,"{'a': 0.5, 'e': 0.07205573393440176}",25,0,28.008160921683167,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2631,False,"{'a': 0.5, 'e': 0.07198367820046736}",30,16,21.090827157914354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.5, 'e': 0.0719116945222669}",20,7,21.23084610243714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.5, 'e': 0.07183978282774463}",20,2,33.178261564141415,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.5, 'e': 0.07176794304491689}",30,10,11.20081656558547,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2635,False,"{'a': 0.5, 'e': 0.07169617510187197}",20,10,-2.1487564802736507,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2636,False,"{'a': 0.5, 'e': 0.0716244789267701}",20,14,10.826861024973748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.5, 'e': 0.07155285444784333}",25,20,10.553131758584986,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.5, 'e': 0.07148130159339548}",20,0,7.483285298487388,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
2639,False,"{'a': 0.5, 'e': 0.07140982029180208}",20,14,10.21531121375238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.5, 'e': 0.07133841047151028}",25,14,18.98180725935802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2641,False,"{'a': 0.5, 'e': 0.07126707206103877}",25,14,6.901235280328352,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.5, 'e': 0.07119580498897773}",30,18,22.599949524911104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2643,False,"{'a': 0.5, 'e': 0.07112460918398876}",20,10,18.303377399070257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.5, 'e': 0.07105348457480477}",25,15,18.575779739543258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2645,False,"{'a': 0.5, 'e': 0.07098243109022996}",25,15,21.50745945263339,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.5, 'e': 0.07091144865913973}",25,13,9.86011542792333,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2647,False,"{'a': 0.5, 'e': 0.0708405372104806}",25,15,8.485869416936456,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2648,False,"{'a': 0.5, 'e': 0.07076969667327011}",30,13,9.644981430069583,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2649,False,"{'a': 0.5, 'e': 0.07069892697659684}",20,8,21.069295955545755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2650,False,"{'a': 0.5, 'e': 0.07062822804962025}",20,11,20.823498417653937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
