trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
18,False,"{'a': 0.5, 'e': 0.8429431933839268}",30,0,-129.85698265512124,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.8345137614500875}",25,0,-76.8838745973739,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.8261686238355866}",20,0,-71.97932363621769,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.8179069375972308}",20,2,-70.48212130658065,"{0: 13, 1: 1, 2: 0, 3: 4, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.8097278682212584}",25,1,-78.06200830157528,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.8016305895390459}",25,0,-195.98375613910144,"{0: 11, 1: 5, 2: 6, 3: 0, 4: 3}",0
24,False,"{'a': 0.5, 'e': 0.7936142836436554}",20,0,-144.69051509757207,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
25,False,"{'a': 0.5, 'e': 0.7856781408072188}",30,0,-32.59981656153745,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.7778213593991467}",20,0,-43.30071314294996,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.7700431458051551}",20,1,-46.360663126297396,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.7623427143471035}",35,0,-156.06333383205543,"{0: 23, 1: 4, 2: 4, 3: 2, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.7547192872036326}",20,0,-101.65212096106072,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.7471720943315961}",20,0,-53.621839065153054,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.7397003733882802}",20,0,-86.27785659552659,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
32,False,"{'a': 0.5, 'e': 0.7323033696543975}",20,0,-101.86362874493582,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.7249803359578534}",20,0,-54.868742108797875,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.7177305325982749}",20,6,-83.37627733964926,"{0: 7, 1: 1, 2: 5, 3: 0, 4: 1}",1
35,False,"{'a': 0.5, 'e': 0.7105532272722921}",20,0,-65.97737537392071,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.7034476949995692}",25,0,-85.60438830642266,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.6964132180495735}",25,14,16.83179385345423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.6894490858690777}",20,0,-56.68878844897189,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.682554595010387}",20,0,-129.79266387727512,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.6757290490602831}",20,0,-54.55639261609196,"{0: 15, 1: 2, 2: 0, 3: 3, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.6689717585696803}",25,0,0.7629886763393612,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.6622820409839835}",20,8,-18.23109617084388,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.6556592205741436}",25,0,14.089584989631284,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.6491026283684022}",25,0,-61.8161985117044,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
45,False,"{'a': 0.5, 'e': 0.6426116020847181}",25,11,-18.127535402360813,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.6361854860638709}",20,0,-67.1710263813462,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.6298236312032323}",25,13,7.828300952212988,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
